domain_idx,domain_name,n_in,n_out,a_top_in,b_top_out,c_not_top_in,d_not_top_out,odds_ratio,fisher_p,p_adj,median_pos_percentile,tau_cover_95,tau_cover_90,tau_all_in,layer_i,latent_ind,flattened_id,latent_i,latent_label,tau_input
8705,Ribonuclease H-like superfamily,68,9932,17,183,51,9749,17.75774134790528,1.2166769383179185e-14,1.4697457414880457e-11,0.5858835883588359,0.32473247324732474,0.32473247324732474,0.32473247324732474,12,3035,11227,91,L12-3035,0.98
209,"Large ribosomal subunit protein uL6, conserved site",13,9987,9,191,4,9796,115.3979057591623,2.8555529654993247e-13,3.449507982323184e-10,0.983998399839984,0.977997799779978,0.9781978197819782,0.9778977897789779,12,3035,11227,91,L12-3035,0.98
6246,"Large ribosomal subunit protein uL6, bacterial-type",13,9987,9,191,4,9796,115.3979057591623,2.8555529654993247e-13,3.449507982323184e-10,0.983998399839984,0.977997799779978,0.9781978197819782,0.9778977897789779,12,3035,11227,91,L12-3035,0.98
8781,"Nitrogen regulatory protein PII/ATP phosphoribosyltransferase, C-terminal",10,9990,6,194,4,9796,75.74226804123711,1.1669183350979782e-08,1.4096373487983578e-05,0.9821982198219822,0.32473247324732474,0.32473247324732474,0.32473247324732474,12,3035,11227,91,L12-3035,0.98
4000,NADH-ubiquinone oxidoreductase chain 4L/K,11,9989,5,195,6,9794,41.85470085470086,1.2754860735051818e-06,0.0015407871767942596,0.9724972497249725,0.32473247324732474,0.32473247324732474,0.32473247324732474,12,3035,11227,91,L12-3035,0.98
7261,NADH-ubiquinone oxidoreductase chain 4L/Mnh complex subunit C1-like,11,9989,5,195,6,9794,41.85470085470086,1.2754860735051818e-06,0.0015407871767942596,0.9724972497249725,0.32473247324732474,0.32473247324732474,0.32473247324732474,12,3035,11227,91,L12-3035,0.98
3177,"AAA ATPase, AAA+ lid domain",11,9989,5,195,6,9794,41.85470085470086,1.2754860735051818e-06,0.0015407871767942596,0.9485948594859486,0.7255725572557256,0.7611761176117612,0.6899689968996899,12,3035,11227,91,L12-3035,0.98
221,"ATPase, AAA-type, conserved site",14,9986,5,195,9,9791,27.894586894586897,5.2626002896722264e-06,0.0063572211499240494,0.9467946794679467,0.7362736273627363,0.7750775077507751,0.6899689968996899,12,3035,11227,91,L12-3035,0.98
9059,Alpha/Beta hydrolase fold,63,9937,48,152,15,9785,206.00000000000003,6.558475202022114e-71,7.922638044042714e-68,0.9968996899689969,0.9711971197119712,0.9752975297529753,0.964996499649965,8,488,4584,51,L8-488,0.98
659,Alpha/beta hydrolase fold-1,16,9984,16,184,0,9800,1752.9349593495936,3.581892669193275e-28,4.326926344385477e-25,0.997999799979998,0.9937993799379938,0.9958995899589959,0.9875987598759876,8,488,4584,51,L8-488,0.98
4162,Small GTPase,16,9984,12,188,4,9796,156.31914893617022,4.996954523480811e-18,6.0363210643648195e-15,0.9905490549054905,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
1395,Small GTP-binding domain,128,9872,23,177,105,9695,11.998116760828626,5.230339706776301e-16,6.318250365785771e-13,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
204,"DNA methylase, N-6 adenine-specific, conserved site",13,9987,7,193,6,9794,59.203799654576855,1.787084586384644e-09,2.15879818035265e-06,0.9831983198319832,0.964996499649965,0.968996899689969,0.964996499649965,8,488,4584,51,L8-488,0.98
2717,EngB-type guanine nucleotide-binding (G) domain,11,9989,6,194,5,9795,60.587628865979376,2.5245511326744527e-08,3.049657768270739e-05,0.985998599859986,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
6266,"GTP-binding protein, ribosome biogenesis, YsxC",11,9989,6,194,5,9795,60.587628865979376,2.5245511326744527e-08,3.049657768270739e-05,0.985998599859986,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
1458,GTP binding domain,62,9938,10,190,52,9748,9.866396761133604,3.557855277600788e-07,0.00042978891753417517,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
9063,S-adenosyl-L-methionine-dependent methyltransferase superfamily,179,9821,16,184,163,9637,5.141104294478527,5.46943352445057e-07,0.0006607075697536288,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
4213,Phosphopantetheine adenylyltransferase,18,9982,6,194,12,9788,25.22680412371134,9.022295853489287e-07,0.001089893339101506,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
528,"Tetrahydrofolate dehydrogenase/cyclohydrolase, conserved site",11,9989,5,195,6,9794,41.85470085470086,1.2754860735051818e-06,0.0015407871767942596,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
10002,"Aminoacid dehydrogenase-like, N-terminal domain superfamily",30,9970,7,193,23,9777,15.417661635503494,1.588064508107327e-06,0.001918381925793651,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
2380,"Tetrahydrofolate dehydrogenase/cyclohydrolase, catalytic domain",16,9984,5,195,11,9789,22.818181818181817,1.1113094769641624e-05,0.013424618481727083,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
2381,"Tetrahydrofolate dehydrogenase/cyclohydrolase, NAD(P)-binding domain",16,9984,5,195,11,9789,22.818181818181817,1.1113094769641624e-05,0.013424618481727083,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
3873,Tetrahydrofolate dehydrogenase/cyclohydrolase,16,9984,5,195,11,9789,22.818181818181817,1.1113094769641624e-05,0.013424618481727083,0.4824982498249825,0.964996499649965,0.964996499649965,0.964996499649965,8,488,4584,51,L8-488,0.98
9005,P-loop containing nucleoside triphosphate hydrolase,652,9348,178,22,474,9326,159.18948983505945,4.0217350396106213e-194,4.8582559278496304e-191,0.9621712171217122,0.8905890589058906,0.9157915791579158,0.8333833383338334,12,1256,9448,73,L12-1256,0.98
1395,Small GTP-binding domain,128,9872,112,88,16,9784,778.2727272727273,6.42719499487758e-188,7.764051553812117e-185,0.990974097409741,0.9541954195419542,0.9722972297229723,0.9375937593759376,12,1256,9448,73,L12-1256,0.98
1458,GTP binding domain,62,9938,62,138,0,9800,8845.216606498194,1.377892860334521e-110,1.6644945752841014e-107,0.9938493849384938,0.9882988298829883,0.9893989398939894,0.9865986598659866,12,1256,9448,73,L12-1256,0.98
782,Translational (tr)-type GTP-binding domain,70,9930,54,146,16,9784,226.1712328767123,1.52275549821373e-80,1.839488641842186e-77,0.9856985698569857,0.948094809480948,0.9546954695469547,0.9375937593759376,12,1256,9448,73,L12-1256,0.98
609,"Tr-type G domain, conserved site",56,9944,48,152,8,9792,386.5263157894737,8.477904407160917e-76,1.0241308523850388e-72,0.9861486148614862,0.9692969296929693,0.972997299729973,0.9472947294729473,12,1256,9448,73,L12-1256,0.98
1301,"Translation elongation factor EFTu-like, domain 2",55,9945,42,158,13,9787,200.12366114897762,5.493970649094767e-62,6.636716544106478e-59,0.985998599859986,0.9524952495249525,0.9590959095909591,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
8587,"Translation protein, beta-barrel domain superfamily",106,9894,46,154,60,9740,48.48917748917749,2.830488400947587e-51,3.419229988344685e-48,0.9566456645664567,0.26992699269926995,0.26992699269926995,0.26992699269926995,12,1256,9448,73,L12-1256,0.98
8588,"Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal",23,9977,23,177,0,9800,2595.061971830986,2.3091846081349376e-40,2.7894950066270045e-37,0.9934993499349934,0.9890989098909891,0.9895989598959896,0.9881988198819882,12,1256,9448,73,L12-1256,0.98
9097,EF-G domain III/V-like,35,9965,26,174,9,9791,162.55810983397188,7.686422539399612e-38,9.285198427594732e-35,0.9837983798379838,0.9484948494849484,0.9690969096909691,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
751,"Elongation factor EFG, domain V-like",34,9966,25,175,9,9791,155.4126984126984,3.2525737574836435e-36,3.929109099040241e-33,0.9837483748374838,0.9484948494849484,0.968996899689969,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
1300,"Translation elongation factor EFTu/EF1A, C-terminal",18,9982,18,182,0,9800,1986.9506849315067,1.2100848882711583e-31,1.4617825450315593e-28,0.9945994599459946,0.9920992099209921,0.9922992299229924,0.9915991599159916,12,1256,9448,73,L12-1256,0.98
2865,"Elongation factor Tu, domain 2",18,9982,18,182,0,9800,1986.9506849315067,1.2100848882711583e-31,1.4617825450315593e-28,0.9945994599459946,0.9920992099209921,0.9922992299229924,0.9915991599159916,12,1256,9448,73,L12-1256,0.98
3204,"Elongation factor Tu (EF-Tu), GTP-binding domain",18,9982,18,182,0,9800,1986.9506849315067,1.2100848882711583e-31,1.4617825450315593e-28,0.9945994599459946,0.9920992099209921,0.9922992299229924,0.9915991599159916,12,1256,9448,73,L12-1256,0.98
4741,"Translation elongation factor EFTu/EF1A, bacterial/organelle",18,9982,18,182,0,9800,1986.9506849315067,1.2100848882711583e-31,1.4617825450315593e-28,0.9945994599459946,0.9920992099209921,0.9922992299229924,0.9915991599159916,12,1256,9448,73,L12-1256,0.98
7658,Elongation factor Tu GTPase,18,9982,18,182,0,9800,1986.9506849315067,1.2100848882711583e-31,1.4617825450315593e-28,0.9945994599459946,0.9920992099209921,0.9922992299229924,0.9915991599159916,12,1256,9448,73,L12-1256,0.98
4162,Small GTPase,16,9984,16,184,0,9800,1752.9349593495936,3.581892669193275e-28,4.326926344385477e-25,0.9968746874687469,0.9924992499249925,0.9933993399339934,0.991899189918992,12,1256,9448,73,L12-1256,0.98
2727,OBG-type guanine nucleotide-binding (G) domain,14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9965496549654965,0.9940994099409941,0.9945994599459946,0.9933993399339934,12,1256,9448,73,L12-1256,0.98
2290,"GTP-binding protein TrmE, N-terminal",14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9895489548954896,0.9867986798679867,0.9872987298729873,0.9865986598659866,12,1256,9448,73,L12-1256,0.98
2603,"MnmE, helical domain",14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9895489548954896,0.9867986798679867,0.9872987298729873,0.9865986598659866,12,1256,9448,73,L12-1256,0.98
2728,TrmE-type guanine nucleotide-binding domain,14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9895489548954896,0.9867986798679867,0.9872987298729873,0.9865986598659866,12,1256,9448,73,L12-1256,0.98
4726,tRNA modification GTPase MnmE,14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9895489548954896,0.9867986798679867,0.9872987298729873,0.9865986598659866,12,1256,9448,73,L12-1256,0.98
8995,tRNA modification GTPase MnmE domain 2,14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9895489548954896,0.9867986798679867,0.9872987298729873,0.9865986598659866,12,1256,9448,73,L12-1256,0.98
2065,"GTP-binding protein LepA, C-terminal",15,9985,14,186,1,9799,737.5591397849462,1.5298275144616965e-23,1.8480316374697295e-20,0.9852985298529853,0.9782978297829783,0.9821982198219822,0.9693969396939695,12,1256,9448,73,L12-1256,0.98
3004,"Elongation factor 4, domain IV",15,9985,14,186,1,9799,737.5591397849462,1.5298275144616965e-23,1.8480316374697295e-20,0.9852985298529853,0.9782978297829783,0.9821982198219822,0.9693969396939695,12,1256,9448,73,L12-1256,0.98
5141,Elongation factor 4,15,9985,14,186,1,9799,737.5591397849462,1.5298275144616965e-23,1.8480316374697295e-20,0.9852985298529853,0.9782978297829783,0.9821982198219822,0.9693969396939695,12,1256,9448,73,L12-1256,0.98
9779,"LepA, C-terminal domain superfamily",15,9985,14,186,1,9799,737.5591397849462,1.5298275144616965e-23,1.8480316374697295e-20,0.9852985298529853,0.9782978297829783,0.9821982198219822,0.9693969396939695,12,1256,9448,73,L12-1256,0.98
1495,GTP1/OBG domain,13,9987,13,187,0,9800,1411.2720000000002,5.543205379474106e-23,6.69619209840472e-20,0.9965496549654965,0.993999399939994,0.9945994599459946,0.9933993399339934,12,1256,9448,73,L12-1256,0.98
5865,GTP-binding protein Obg/CgtA,13,9987,13,187,0,9800,1411.2720000000002,5.543205379474106e-23,6.69619209840472e-20,0.9965496549654965,0.993999399939994,0.9945994599459946,0.9933993399339934,12,1256,9448,73,L12-1256,0.98
7513,OBG-type GTPase,13,9987,13,187,0,9800,1411.2720000000002,5.543205379474106e-23,6.69619209840472e-20,0.9965496549654965,0.993999399939994,0.9945994599459946,0.9933993399339934,12,1256,9448,73,L12-1256,0.98
9471,GTP1/OBG domain superfamily,13,9987,13,187,0,9800,1411.2720000000002,5.543205379474106e-23,6.69619209840472e-20,0.9965496549654965,0.993999399939994,0.9945994599459946,0.9933993399339934,12,1256,9448,73,L12-1256,0.98
236,"GTP1/OBG, conserved site",12,9988,12,188,0,9800,1299.8010610079575,2.9449752835206045e-21,3.55753014249289e-18,0.9965496549654965,0.993999399939994,0.9945994599459946,0.9933993399339934,12,1256,9448,73,L12-1256,0.98
8788,"K homology domain-like, alpha/beta",50,9950,19,181,31,9769,33.079843165211194,3.9128063788104885e-20,4.72667010560307e-17,0.2266976697669767,0.26992699269926995,0.26992699269926995,0.26992699269926995,12,1256,9448,73,L12-1256,0.98
2717,EngB-type guanine nucleotide-binding (G) domain,11,9989,11,189,0,9800,1189.5065963060686,1.556473973919964e-19,1.8802205604953166e-16,0.998999899989999,0.9966996699669967,0.9977997799779978,0.9956995699569957,12,1256,9448,73,L12-1256,0.98
6266,"GTP-binding protein, ribosome biogenesis, YsxC",11,9989,11,189,0,9800,1189.5065963060686,1.556473973919964e-19,1.8802205604953166e-16,0.998999899989999,0.9966996699669967,0.9977997799779978,0.9956995699569957,12,1256,9448,73,L12-1256,0.98
2726,EngA-type guanine nucleotide-binding (G) domain,11,9989,11,189,0,9800,1189.5065963060686,1.556473973919964e-19,1.8802205604953166e-16,0.993999399939994,0.992999299929993,0.993099309930993,0.9928992899289929,12,1256,9448,73,L12-1256,0.98
2835,"GTPase Der, C-terminal KH-domain-like",11,9989,11,189,0,9800,1189.5065963060686,1.556473973919964e-19,1.8802205604953166e-16,0.993999399939994,0.992999299929993,0.993099309930993,0.9928992899289929,12,1256,9448,73,L12-1256,0.98
6012,GTPase Der,11,9989,11,189,0,9800,1189.5065963060686,1.556473973919964e-19,1.8802205604953166e-16,0.993999399939994,0.992999299929993,0.993099309930993,0.9928992899289929,12,1256,9448,73,L12-1256,0.98
8987,Aminomethyltransferase superfamily,23,9977,14,186,9,9791,81.88410991636798,7.243354361686287e-19,8.749972068917035e-16,0.9880988098809881,0.26992699269926995,0.26992699269926995,0.26992699269926995,12,1256,9448,73,L12-1256,0.98
3002,"EFG, domain V",12,9988,10,190,2,9798,257.8421052631579,5.216135227769166e-16,6.301091355145152e-13,0.9835483548354835,0.9588958895889589,0.9700970097009701,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
1717,"Elongation factor G, domain III",13,9987,10,190,3,9797,171.87719298245614,2.2212485185446966e-15,2.6832682104019936e-12,0.9833983398339834,0.946994699469947,0.9515951595159516,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
3436,"Elongation factor G, domain IV",13,9987,10,190,3,9797,171.87719298245614,2.2212485185446966e-15,2.6832682104019936e-12,0.9833983398339834,0.946994699469947,0.9515951595159516,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
4740,Translation elongation factor EFG/EF2,13,9987,10,190,3,9797,171.87719298245614,2.2212485185446966e-15,2.6832682104019936e-12,0.9833983398339834,0.946994699469947,0.9515951595159516,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
3583,"Elongation factor G-like, domain II",17,9983,10,190,7,9793,73.63157894736842,1.4086892795497604e-13,1.7016966496961106e-10,0.9818981898189819,0.9382938293829383,0.9467946794679468,0.9375937593759376,12,1256,9448,73,L12-1256,0.98
1407,"Translation elongation factor EFG/EF2, domain IV",18,9982,10,190,8,9792,64.42105263157895,3.114770873026286e-13,3.7626432146157537e-10,0.982023202320232,0.9471947194719472,0.9484948494849484,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
3128,"Elongation Factor G, domain II",18,9982,10,190,8,9792,64.42105263157895,3.114770873026286e-13,3.7626432146157537e-10,0.982023202320232,0.9471947194719472,0.9484948494849484,0.9466946694669467,12,1256,9448,73,L12-1256,0.98
292,"ABC transporter-like, conserved site",65,9935,13,187,52,9748,13.032085561497325,3.656512164634011e-10,4.4170666948778853e-07,0.9762976297629763,0.9560956095609561,0.965096509650965,0.934993499349935,12,1256,9448,73,L12-1256,0.98
1194,"ABC transporter-like, ATP-binding domain",67,9933,13,187,54,9746,12.546840958605664,5.454863392787386e-10,6.589474978487162e-07,0.9761976197619762,0.9493949394939494,0.9636963696369637,0.934993499349935,12,1256,9448,73,L12-1256,0.98
1206,AAA+ ATPase domain,175,9825,19,181,156,9644,6.489446097180903,1.7965361116859305e-09,2.170215622916604e-06,0.9652965296529653,0.9351935193519352,0.9384938493849385,0.8847884788478848,12,1256,9448,73,L12-1256,0.98
1273,"K Homology domain, type 2",22,9978,8,192,14,9786,29.125,5.598349077047765e-09,6.7628056850737e-06,0.13496349634963498,0.26992699269926995,0.26992699269926995,0.26992699269926995,12,1256,9448,73,L12-1256,0.98
8598,"K homology domain superfamily, prokaryotic type",24,9976,8,192,16,9784,25.479166666666664,1.244092766891193e-08,1.502864062404561e-05,0.13496349634963498,0.26992699269926995,0.26992699269926995,0.26992699269926995,12,1256,9448,73,L12-1256,0.98
1573,"Translation initiation factor IF-2, N-terminal",12,9988,5,195,7,9793,35.87179487179487,2.1510818049508878e-06,0.0025985068203806722,0.9592959295929593,0.937993799379938,0.9397939793979398,0.9375937593759376,12,1256,9448,73,L12-1256,0.98
5945,Translation initiation factor IF- 2,12,9988,5,195,7,9793,35.87179487179487,2.1510818049508878e-06,0.0025985068203806722,0.9592959295929593,0.937993799379938,0.9397939793979398,0.9375937593759376,12,1256,9448,73,L12-1256,0.98
8756,"Small ribosomal subunit protein uS5 domain 2-type fold, subgroup",90,9910,10,190,80,9720,6.394736842105263,1.16421954227696e-05,0.014063772070705678,0.8605860586058606,0.26992699269926995,0.26992699269926995,0.26992699269926995,12,1256,9448,73,L12-1256,0.98
8548,"Phosphoenolpyruvate carboxykinase, N-terminal",10,9990,4,196,6,9794,33.31292517006803,2.9672647636528404e-05,0.03584455834492631,0.9795979597959796,0.9767976797679768,0.9767976797679768,0.9767976797679768,12,1256,9448,73,L12-1256,0.98
8720,"Phosphoenolpyruvate carboxykinase, C-terminal",10,9990,4,196,6,9794,33.31292517006803,2.9672647636528404e-05,0.03584455834492631,0.9795979597959796,0.9767976797679768,0.9767976797679768,0.9767976797679768,12,1256,9448,73,L12-1256,0.98
9063,S-adenosyl-L-methionine-dependent methyltransferase superfamily,179,9821,134,66,45,9755,440.1245791245791,1.2292765967165431e-211,1.4849661288335842e-208,0.9882988298829883,0.9610961096109611,0.971997199719972,0.7338733873387339,12,3794,11986,100,L12-3794,0.98
9278,NAD(P)-binding domain superfamily,206,9794,54,146,152,9648,23.476568132660418,1.5525422200210514e-46,1.87547100178543e-43,0.9712971297129713,0.9425942594259425,0.9527952795279528,0.8036803680368036,12,3794,11986,100,L12-3794,0.98
4311,Short-chain dehydrogenase/reductase SDR,26,9974,26,174,0,9800,2976.6561604584526,1.2679826756730402e-45,1.5317230722130324e-42,0.9925992599259926,0.9830983098309831,0.9837983798379838,0.9804980498049805,12,3794,11986,100,L12-3794,0.98
536,"Short-chain dehydrogenase/reductase, conserved site",17,9983,17,183,0,9800,1869.3051771117166,6.601244502519657e-30,7.974303359043745e-27,0.9931993199319932,0.9853985398539854,0.9865986598659866,0.9836983698369837,12,3794,11986,100,L12-3794,0.98
4433,Ribosomal RNA small subunit methyltransferase H,15,9985,15,185,0,9800,1637.819407008086,1.9332539622645866e-26,2.3353707864156205e-23,0.9843984398439845,0.9818981898189819,0.9821982198219822,0.9816981698169817,12,3794,11986,100,L12-3794,0.98
8930,"S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain superfamily",15,9985,15,185,0,9800,1637.819407008086,1.9332539622645866e-26,2.3353707864156205e-23,0.9843984398439845,0.9818981898189819,0.9821982198219822,0.9816981698169817,12,3794,11986,100,L12-3794,0.98
505,"Ribosomal RNA adenine methylase transferase, conserved site",14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9962496249624962,0.994999499949995,0.9952995299529953,0.9945994599459946,12,3794,11986,100,L12-3794,0.98
2374,"Ribosomal RNA adenine methylase transferase, N-terminal",14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9962496249624962,0.994999499949995,0.9952995299529953,0.9945994599459946,12,3794,11986,100,L12-3794,0.98
4148,Ribosomal RNA adenine methyltransferase KsgA/Erm,14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9962496249624962,0.994999499949995,0.9952995299529953,0.9945994599459946,12,3794,11986,100,L12-3794,0.98
8889,"rRNA adenine dimethylase-like, C-terminal",14,9986,14,186,0,9800,1523.9383378016087,1.037928713288933e-24,1.253817885653031e-21,0.9962496249624962,0.994999499949995,0.9952995299529953,0.9945994599459946,12,3794,11986,100,L12-3794,0.98
5649,Ribosomal RNA adenine dimethylase,13,9987,13,187,0,9800,1411.2720000000002,5.543205379474106e-23,6.69619209840472e-20,0.9961996199619962,0.994999499949995,0.9952995299529953,0.9945994599459946,12,3794,11986,100,L12-3794,0.98
2515,FAD/NAD(P)-binding domain,15,9985,12,188,3,9797,208.4468085106383,1.271326705770627e-18,1.5357626605709174e-15,0.9878987898789879,0.9694969496949695,0.9736973697369737,0.9682968296829683,12,3794,11986,100,L12-3794,0.98
4535,rRNA small subunit methyltransferase G,10,9990,10,190,0,9800,1080.3700787401576,8.183776315505496e-18,9.886001789130639e-15,0.9902990299029903,0.9861986198619862,0.9883988398839884,0.9840984098409841,12,3794,11986,100,L12-3794,0.98
4488,"tRNA (guanine-N-7) methyltransferase, Trmb type",10,9990,9,191,1,9799,461.7329842931937,4.2071894251089e-15,5.082284825531551e-12,0.9921992199219922,0.9842984298429843,0.9892989298929893,0.9794979497949795,12,3794,11986,100,L12-3794,0.98
8535,"tRNA (guanine-N(7)-)-methyltransferase TrmB, bacteria",10,9990,9,191,1,9799,461.7329842931937,4.2071894251089e-15,5.082284825531551e-12,0.9921992199219922,0.9842984298429843,0.9892989298929893,0.9794979497949795,12,3794,11986,100,L12-3794,0.98
7697,Ferredoxin--NADP reductase type 2,10,9990,9,191,1,9799,461.7329842931937,4.2071894251089e-15,5.082284825531551e-12,0.9888238823882388,0.9770977097709771,0.9840984098409841,0.9700970097009701,12,3794,11986,100,L12-3794,0.98
204,"DNA methylase, N-6 adenine-specific, conserved site",13,9987,8,192,5,9795,81.625,2.63062459326325e-11,3.177794508662006e-08,0.9846984698469847,0.9755975597559756,0.9775977597759776,0.9726972697269727,12,3794,11986,100,L12-3794,0.98
1489,Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase,19,9981,8,192,11,9789,37.07954545454546,1.3933201510686404e-09,1.6831307424909176e-06,0.9742974297429743,0.960996099609961,0.9617961796179618,0.9607960796079608,12,3794,11986,100,L12-3794,0.98
10002,"Aminoacid dehydrogenase-like, N-terminal domain superfamily",30,9970,9,191,21,9779,21.94240837696335,4.2554202403681185e-09,5.1405476503646875e-06,0.9615461546154616,0.9371937193719372,0.9394939493949395,0.9296929692969297,12,3794,11986,100,L12-3794,0.98
9235,FAD/NAD(P)-binding domain superfamily,75,9925,12,188,63,9737,9.865248226950353,2.5517081528747035e-08,3.082463448672642e-05,0.9400940094009401,0.8735873587358736,0.8802880288028803,0.48644864486448647,12,3794,11986,100,L12-3794,0.98
8654,GroES-like superfamily,20,9980,6,194,14,9786,21.618556701030926,1.821820908738874e-06,0.0022007596577565598,0.6053605360536054,0.48644864486448647,0.48644864486448647,0.48644864486448647,12,3794,11986,100,L12-3794,0.98
9063,S-adenosyl-L-methionine-dependent methyltransferase superfamily,179,9821,129,71,50,9750,354.29577464788736,1.0946391574466153e-198,1.3223241021955112e-195,0.9902990299029903,0.9506950695069507,0.9690969096909691,0.8529852985298529,12,3536,11728,94,L12-3536,0.98
4433,Ribosomal RNA small subunit methyltransferase H,15,9985,15,185,0,9800,1637.819407008086,1.9332539622645866e-26,2.3353707864156205e-23,0.9972997299729973,0.9965996599659966,0.9966996699669967,0.9965996599659966,12,3536,11728,94,L12-3536,0.98
8930,"S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain superfamily",15,9985,15,185,0,9800,1637.819407008086,1.9332539622645866e-26,2.3353707864156205e-23,0.9972997299729973,0.9965996599659966,0.9966996699669967,0.9965996599659966,12,3536,11728,94,L12-3536,0.98
4488,"tRNA (guanine-N-7) methyltransferase, Trmb type",10,9990,10,190,0,9800,1080.3700787401576,8.183776315505496e-18,9.886001789130639e-15,0.9982498249824983,0.9965996599659966,0.9974997499749975,0.9956995699569957,12,3536,11728,94,L12-3536,0.98
8535,"tRNA (guanine-N(7)-)-methyltransferase TrmB, bacteria",10,9990,10,190,0,9800,1080.3700787401576,8.183776315505496e-18,9.886001789130639e-15,0.9982498249824983,0.9965996599659966,0.9974997499749975,0.9956995699569957,12,3536,11728,94,L12-3536,0.98
4535,rRNA small subunit methyltransferase G,10,9990,10,190,0,9800,1080.3700787401576,8.183776315505496e-18,9.886001789130639e-15,0.9943744374437444,0.9915991599159916,0.9915991599159916,0.9915991599159916,12,3536,11728,94,L12-3536,0.98
204,"DNA methylase, N-6 adenine-specific, conserved site",13,9987,11,189,2,9798,285.1269841269841,1.1723024046582727e-17,1.4161413048271935e-14,0.9942994299429943,0.9675967596759676,0.98009800980098,0.9492949294929492,12,3536,11728,94,L12-3536,0.98
1484,"D-isomer specific 2-hydroxyacid dehydrogenase, catalytic domain",10,9990,9,191,1,9799,461.7329842931937,4.2071894251089e-15,5.082284825531551e-12,0.9842984298429842,0.9716971697169717,0.9793979397939794,0.963996399639964,12,3536,11728,94,L12-3536,0.98
1485,"D-isomer specific 2-hydroxyacid dehydrogenase, NAD-binding domain",10,9990,9,191,1,9799,461.7329842931937,4.2071894251089e-15,5.082284825531551e-12,0.9842984298429842,0.9716971697169717,0.9793979397939794,0.963996399639964,12,3536,11728,94,L12-3536,0.98
949,SAM-dependent methyltransferase RsmB-F/NOP2-type domain,11,9989,8,192,3,9797,136.06944444444446,3.490771714905006e-12,4.2168522316052476e-09,0.9935993599359936,0.9604960496049605,0.9691969196919692,0.9517951795179518,12,3536,11728,94,L12-3536,0.98
3555,"SAM-dependent methyltransferase RsmB-F/NOP2-type, catalytic core",11,9989,8,192,3,9797,136.06944444444446,3.490771714905006e-12,4.2168522316052476e-09,0.9935993599359936,0.9604960496049605,0.9691969196919692,0.9517951795179518,12,3536,11728,94,L12-3536,0.98
6560,RNA (C5-cytosine) methyltransferase,11,9989,8,192,3,9797,136.06944444444446,3.490771714905006e-12,4.2168522316052476e-09,0.9935993599359936,0.9604960496049605,0.9691969196919692,0.9517951795179518,12,3536,11728,94,L12-3536,0.98
9278,NAD(P)-binding domain superfamily,206,9794,22,178,184,9616,6.459208597948217,1.1982814419411629e-10,1.4475239818649247e-07,0.9279427942794279,0.8023802380238024,0.8473847384738474,0.6345634563456346,12,3536,11728,94,L12-3536,0.98
