Case,Layer,Latent_ID,AUC,InterPro ID,InterPro Name,A_in,A_out,Delta_In_Out,L2FC,Bonferroni adj. p-value
MetX,16,387,0.9619654417037964,IPR011545,DEAD/DEAH-box helicase domain,7.9099626541137695,3.3751070499420166,4.534855842590332,1.2287333011627197,4.675645721291533e-13
MetX,16,387,0.9800690412521362,IPR013106,Immunoglobulin V-set domain,8.929835319519043,3.381546974182129,5.548288345336914,1.4009459018707275,0.0010402792831882834
MetX,16,387,0.9638599157333374,IPR014014,"RNA helicase, DEAD-box type, Q motif",7.968648433685303,3.377204656600952,4.59144401550293,1.2385010719299316,2.1317875242843343e-10
MetX,16,387,0.9633945822715759,IPR001806,Small GTPase,8.054931640625,3.38350510597229,4.671426773071289,1.2513494491577148,0.019905440509319305
MetX,16,387,0.9661186337471008,IPR011989,Armadillo-like helical,9.982136726379395,3.3764469623565674,6.605690002441406,1.5638384819030762,5.466118182084756e-06
MetX,16,387,0.968505322933197,IPR036179,Immunoglobulin-like domain superfamily,8.704154014587402,3.3707118034362793,5.333442211151123,1.368646502494812,2.443822189968428e-15
MetX,16,387,0.9572851061820984,IPR036236,Zinc finger C2H2 superfamily,8.028255462646484,3.3788909912109375,4.649364471435547,1.2485324144363403,1.0153978990956603e-07
MetX,16,387,0.9662575721740723,IPR036770,Ankyrin repeat-containing domain superfamily,8.968140602111816,3.3786823749542236,5.589458465576172,1.4083439111709595,5.372014584281715e-06
MetX,16,387,0.9695742130279541,IPR002110,Ankyrin repeat,9.086787223815918,3.378992795944214,5.707794189453125,1.4271727800369263,1.3546191439672839e-05
MetX,16,391,1.0,IPR020596,"Ribosomal RNA adenine methylase transferase, conserved site",19.014509201049805,1.5639257431030273,17.450584411621094,3.6038475036621094,0.004459523130208254
MetX,16,391,0.9785075783729553,IPR020904,"Short-chain dehydrogenase/reductase, conserved site",10.456035614013672,1.5732557773590088,8.882780075073242,2.73250150680542,0.00035966612631455064
MetX,16,391,0.9704840183258057,IPR000073,Alpha/beta hydrolase fold-1,9.373567581176758,1.5758802890777588,7.797687530517578,2.5724310874938965,0.003425182541832328
MetX,16,391,0.9634619951248169,IPR001236,"Lactate/malate dehydrogenase, N-terminal",8.133464813232422,1.5765541791915894,6.556910514831543,2.367086172103882,0.00042649192619137466
MetX,16,391,0.9638801217079163,IPR001279,Metallo-beta-lactamase,8.218438148498535,1.5657373666763306,6.652700901031494,2.39201283454895,1.221543076109291e-13
MetX,16,391,0.9568058848381042,IPR006137,"NADH:ubiquinone oxidoreductase-like, 20kDa subunit",8.204763412475586,1.5777534246444702,6.627009868621826,2.3785808086395264,0.012659487314522266
MetX,16,391,0.9507274627685547,IPR006151,Quinate/shikimate 5-dehydrogenase/glutamyl-tRNA reductase,7.1580729484558105,1.5777541399002075,5.580318927764893,2.181689739227295,0.00044549137237481773
MetX,16,391,1.0,IPR020598,"Ribosomal RNA adenine methylase transferase, N-terminal",19.014509201049805,1.5639257431030273,17.450584411621094,3.6038475036621094,0.004459523130208254
MetX,16,391,0.9634619951248169,IPR022383,"Lactate/malate dehydrogenase, C-terminal",8.133464813232422,1.5765541791915894,6.556910514831543,2.367086172103882,0.00042649192619137466
MetX,16,391,0.9824069142341614,IPR023753,FAD/NAD(P)-binding domain,11.2177734375,1.5738908052444458,9.643882751464844,2.833369731903076,0.00474399421364069
MetX,16,391,0.9637501239776611,IPR001557,L-lactate/malate dehydrogenase,8.16521167755127,1.577156901359558,6.588054656982422,2.372154951095581,0.0016441212501376867
MetX,16,391,1.0,IPR001737,Ribosomal RNA adenine methyltransferase KsgA/Erm,19.014509201049805,1.5639257431030273,17.450584411621094,3.6038475036621094,0.004459523130208254
MetX,16,391,0.9786637425422668,IPR002347,Short-chain dehydrogenase/reductase SDR,10.398049354553223,1.5653916597366333,8.832657814025879,2.73170804977417,6.773078209398875e-10
MetX,16,391,0.9952495694160461,IPR002903,Ribosomal RNA small subunit methyltransferase H,14.250781059265137,1.5693343877792358,12.68144702911377,3.182807207107544,0.001411418430507183
MetX,16,391,0.9999153017997742,IPR011530,Ribosomal RNA adenine dimethylase,18.964542388916016,1.5657382011413574,17.3988037109375,3.5983803272247314,0.0224533062428236
MetX,16,391,0.9636467099189758,IPR015955,"Lactate dehydrogenase/glycoside hydrolase, family 4, C-terminal",8.149723052978516,1.5758662223815918,6.573856830596924,2.3705968856811523,0.00010540719813434407
MetX,16,391,1.0,IPR023165,"rRNA adenine dimethylase-like, C-terminal",19.014509201049805,1.5639257431030273,17.450584411621094,3.6038475036621094,0.004459523130208254
MetX,16,391,0.9952495694160461,IPR023397,"S-adenosyl-L-methionine-dependent methyltransferase, MraW, recognition domain superfamily",14.250781059265137,1.5693343877792358,12.68144702911377,3.182807207107544,0.001411418430507183
MetX,16,391,0.9677332043647766,IPR029058,Alpha/Beta hydrolase fold,8.837803840637207,1.5423955917358398,7.295408248901367,2.518505811691284,2.479202926774074e-31
MetX,16,391,0.9982664585113525,IPR029063,S-adenosyl-L-methionine-dependent methyltransferase superfamily,13.452770233154297,1.3721129894256592,12.080657005310059,3.293421506881714,0.0
MetX,16,391,0.9569672346115112,IPR036188,FAD/NAD(P)-binding domain superfamily,8.09146499633789,1.539214849472046,6.552249908447266,2.3941969871520996,2.028186932649236e-36
MetX,16,391,0.9601484537124634,IPR036291,NAD(P)-binding domain superfamily,7.462830066680908,1.4647971391677856,5.998033046722412,2.3490121364593506,0.0
MetX,16,391,0.9632169604301453,IPR036866,Ribonuclease Z/Hydroxyacylglutathione hydrolase-like,8.154217720031738,1.5652953386306763,6.588922500610352,2.3811023235321045,3.583498921861869e-14
MetX,16,391,0.9556369185447693,IPR046346,"Aminoacid dehydrogenase-like, N-terminal domain superfamily",7.42406702041626,1.5707968473434448,5.853270053863525,2.24070405960083,1.222111717380514e-10
MetX,16,480,0.9969450831413269,IPR018280,"Small ribosomal subunit protein uS3, conserved site",3.78350830078125,0.6396405696868896,3.1438677310943604,2.564368724822998,0.000317478203214705
MetX,16,480,0.9969450831413269,IPR001351,"Small ribosomal subunit protein uS3, C-terminal",3.78350830078125,0.6396405696868896,3.1438677310943604,2.564368724822998,0.000317478203214705
MetX,16,480,0.990293562412262,IPR011063,"tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal",3.03594708442688,0.6413183212280273,2.3946287631988525,2.243011474609375,0.013202756643295288
MetX,16,480,0.9714541435241699,IPR022310,NAD/GMP synthase,2.13873028755188,0.6419766545295715,1.4967536926269531,1.7361392974853516,0.00023280737514141947
MetX,16,480,0.9603146314620972,IPR040131,"MnmG, N-terminal domain",1.9558734893798828,0.6425695419311523,1.3133039474487305,1.6058660745620728,0.011318537406623363
MetX,16,480,0.9875611662864685,IPR002213,UDP-glucuronosyl/UDP-glucosyltransferase,2.946798086166382,0.6414432525634766,2.3053548336029053,2.1997320652008057,0.0167633518576622
MetX,16,480,0.9603146314620972,IPR002218,tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG-related,1.9558734893798828,0.6425695419311523,1.3133039474487305,1.6058660745620728,0.011318537406623363
MetX,16,480,0.9969450831413269,IPR005704,"Small ribosomal subunit protein uS3, bacterial-type",3.78350830078125,0.6396405696868896,3.1438677310943604,2.564368724822998,0.000317478203214705
MetX,16,480,0.9666748046875,IPR005706,"Small ribosomal subunit protein uS2, bacteria/mitochondria/plastid",2.077667236328125,0.6423742771148682,1.4352929592132568,1.6934561729431152,0.00620131753385067
MetX,16,480,0.9969450831413269,IPR036419,"Ribosomal protein S3, C-terminal domain superfamily",3.78350830078125,0.6396405696868896,3.1438677310943604,2.564368724822998,0.000317478203214705
MetX,16,606,0.9849682450294495,IPR001135,"NADH-quinone oxidoreductase, subunit D",6.0228376388549805,2.984107494354248,3.0387301445007324,1.013139009475708,0.04864342510700226
MetX,16,606,0.9977383017539978,IPR002300,"Aminoacyl-tRNA synthetase, class Ia",6.556991100311279,2.979776382446289,3.5772147178649902,1.1378250122070312,4.740572823180855e-09
MetX,16,606,0.9955267906188965,IPR013155,"Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding",6.456180572509766,2.978973388671875,3.4772071838378906,1.1158608198165894,7.591679368479376e-11
MetX,16,606,0.9757488965988159,IPR015413,Methionyl/Leucyl tRNA synthetase,5.399875164031982,2.9830448627471924,2.41683030128479,0.8561354875564575,1.669537482484884e-06
MetX,16,606,0.9849682450294495,IPR022885,NAD(P)H-quinone oxidoreductase subunit D/H,6.0228376388549805,2.984107494354248,3.0387301445007324,1.013139009475708,0.04864342510700226
MetX,16,606,0.9976997971534729,IPR009008,"Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain",6.526110649108887,2.979139804840088,3.546970844268799,1.1313227415084839,2.3824117678650225e-10
MetX,16,606,0.9638225436210632,IPR009080,"Aminoacyl-tRNA synthetase, class Ia, anticodon-binding",5.4229350090026855,2.971940040588379,2.4509949684143066,0.8676639795303345,4.355008146350156e-31
MetX,16,606,0.9774996042251587,IPR029014,"[NiFe]-hydrogenase, large subunit",5.900308132171631,2.983987331390381,2.91632080078125,0.9835440516471863,0.022318383678793907
Top2,16,631,0.9848073124885559,IPR018268,"Small ribosomal subunit protein uS10, conserved site",3.021763324737549,0.4079574942588806,2.6138057708740234,2.888864517211914,3.2244458907371154e-06
Top2,16,631,0.9868570566177368,IPR020904,"Short-chain dehydrogenase/reductase, conserved site",3.1864469051361084,0.4068915843963623,2.779555320739746,2.9691967964172363,4.230477745892358e-09
Top2,16,631,0.9620190262794495,IPR047863,"Small ribosomal subunit protein uS8, conserved site",2.077831983566284,0.4082777202129364,1.6695542335510254,2.3474209308624268,4.975128087281178e-10
Top2,16,631,0.9953444004058838,IPR000182,GNAT domain,5.9408793449401855,0.4049737751483917,5.535905361175537,3.8747403621673584,7.272109360201284e-05
Top2,16,631,0.9651511907577515,IPR001674,"GMP synthase, C-terminal",2.14483380317688,0.4091869294643402,1.7356468439102173,2.3899986743927,3.403535083634779e-05
Top2,16,631,0.9853032231330872,IPR002068,Alpha crystallin/Hsp20 domain,3.228515625,0.40823251008987427,2.8202831745147705,2.983372688293457,0.00021139443560969085
Top2,16,631,0.9651511907577515,IPR004739,"GMP synthase, glutamine amidotransferase",2.14483380317688,0.4091869294643402,1.7356468439102173,2.3899986743927,3.403535083634779e-05
Top2,16,631,0.9870585203170776,IPR006199,"LexA repressor, DNA-binding domain",3.269087314605713,0.40847015380859375,2.860617160797119,3.000549793243408,0.0014965308364480734
Top2,16,631,0.9890010952949524,IPR008823,"RuvB, winged helix, C-terminal domain",3.308143138885498,0.40784645080566406,2.900296688079834,3.019888401031494,1.6574553228565492e-05
Top2,16,631,0.9890010952949524,IPR008824,"RuvB-like, AAA+ ATPase domain",3.308143138885498,0.40784645080566406,2.900296688079834,3.019888401031494,1.6574553228565492e-05
Top2,16,631,0.9870585203170776,IPR015927,Peptidase S24/S26A/S26B/S26C,3.269087314605713,0.40847015380859375,2.860617160797119,3.000549793243408,0.0014965308364480734
Top2,16,631,0.9560885429382324,IPR020587,"DNA recombination and repair protein RecA, monomer-monomer interface",1.9514275789260864,0.4094580411911011,1.5419695377349854,2.2527072429656982,9.77294403128326e-05
Top2,16,631,0.9540076851844788,IPR020588,"DNA recombination and repair protein RecA-like, ATP-binding domain",1.9187114238739014,0.40920162200927734,1.509509801864624,2.2292187213897705,3.0334936127474066e-06
Top2,16,631,0.9575374722480774,IPR022310,NAD/GMP synthase,2.0530292987823486,0.4086569547653198,1.6443723440170288,2.328756809234619,4.442974343987771e-08
Top2,16,631,0.9651511907577515,IPR025777,GMP synthetase ATP pyrophosphatase domain,2.14483380317688,0.4091869294643402,1.7356468439102173,2.3899986743927,3.403535083634779e-05
Top2,16,631,0.9847710728645325,IPR027486,Small ribosomal subunit protein uS10 domain,3.000925064086914,0.40668779611587524,2.5942373275756836,2.883378267288208,8.557681646648163e-11
Top2,16,631,0.9870585203170776,IPR039418,LexA-like,3.269087314605713,0.40847015380859375,2.860617160797119,3.000549793243408,0.0014965308364480734
Top2,16,631,0.9890010952949524,IPR041445,"RuvB, AAA lid domain",3.308143138885498,0.40784645080566406,2.900296688079834,3.019888401031494,1.6574553228565492e-05
Top2,16,631,0.9545037150382996,IPR049261,"RecA-like, C-terminal",1.9208984375,0.409803569316864,1.5110948085784912,2.228741407394409,0.004892678000032902
Top2,16,631,0.9545037150382996,IPR049428,"RecA-like, N-terminal",1.9208984375,0.409803569316864,1.5110948085784912,2.228741407394409,0.004892678000032902
Top2,16,631,0.9633261561393738,IPR000630,Small ribosomal subunit protein uS8,2.109286308288574,0.4078737497329712,1.701412558555603,2.3705248832702637,8.602685404313082e-12
Top2,16,631,0.9847710728645325,IPR001848,Small ribosomal subunit protein uS10,3.000925064086914,0.40668779611587524,2.5942373275756836,2.883378267288208,8.557681646648163e-11
Top2,16,631,0.9879128336906433,IPR002347,Short-chain dehydrogenase/reductase SDR,3.219332456588745,0.40429776906967163,2.8150346279144287,2.9932355880737305,1.7624834918979642e-17
Top2,16,631,0.9890010952949524,IPR004605,Holliday junction branch migration complex subunit RuvB,3.308143138885498,0.40784645080566406,2.900296688079834,3.019888401031494,1.6574553228565492e-05
Top2,16,631,0.9870585203170776,IPR006197,"Peptidase S24, LexA-like",3.269087314605713,0.40847015380859375,2.860617160797119,3.000549793243408,0.0014965308364480734
Top2,16,631,0.9870585203170776,IPR006200,Transcription regulator LexA,3.269087314605713,0.40847015380859375,2.860617160797119,3.000549793243408,0.0014965308364480734
Top2,16,631,0.9545037150382996,IPR013765,DNA recombination and repair protein RecA,1.9208984375,0.409803569316864,1.5110948085784912,2.228741407394409,0.004892678000032902
Top2,16,631,0.9672497510910034,IPR022955,GMP synthase,2.181114912033081,0.40931352972984314,1.7718013525009155,2.413752317428589,0.00019023011554963887
Top2,16,631,0.9870585203170776,IPR050077,LexA repressor,3.269087314605713,0.40847015380859375,2.860617160797119,3.000549793243408,0.0014965308364480734
Top2,16,631,0.97874915599823,IPR008978,HSP20-like chaperone,2.9334022998809814,0.4073224663734436,2.5260798931121826,2.8482961654663086,1.3981881430424892e-08
Top2,16,631,0.9967037439346313,IPR016181,Acyl-CoA N-acyltransferase,6.956510066986084,0.3952135741710663,6.561296463012695,4.137622833251953,2.126977154660883e-17
Top2,16,631,0.9545037150382996,IPR023400,"DNA recombination and repair protein RecA, C-terminal, superfamily",1.9208984375,0.409803569316864,1.5110948085784912,2.228741407394409,0.004892678000032902
Top2,16,631,0.9633261561393738,IPR035987,Small ribosomal subunit protein uS8 superfamily,2.109286308288574,0.4078737497329712,1.701412558555603,2.3705248832702637,8.602685404313082e-12
Top2,16,631,0.9847710728645325,IPR036838,Small ribosomal subunit protein uS10 domain superfamily,3.000925064086914,0.40668779611587524,2.5942373275756836,2.883378267288208,8.557681646648163e-11
Top2,16,631,1.0,IPR036890,Histidine kinase/HSP90-like ATPase superfamily,15.348848342895508,0.36516743898391724,14.983680725097656,5.393388748168945,1.639079727194476e-23
MetX,16,708,0.9869371652603149,IPR018102,"Small ribosomal subunit protein uS11, conserved site",3.8671875,0.7345358729362488,3.1326515674591064,2.396360158920288,2.3029041784639048e-08
MetX,16,708,0.9841486215591431,IPR018483,"Carbohydrate kinase, FGGY, conserved site",3.4042179584503174,0.7379616498947144,2.6662564277648926,2.205686092376709,0.040933430194854736
MetX,16,708,0.998016893863678,IPR019775,"WD40 repeat, conserved site",12.228129386901855,0.7103296518325806,11.517799377441406,4.105550765991211,1.3355258739189413e-12
MetX,16,708,0.9736263155937195,IPR013766,Thioredoxin domain,4.889864921569824,0.7314475774765015,4.158417224884033,2.740948438644409,7.666465684508239e-09
MetX,16,708,0.9814594984054565,IPR018484,"Carbohydrate kinase FGGY, N-terminal",3.2012104988098145,0.736745297908783,2.4644651412963867,2.1193599700927734,4.9521454457135405e-06
MetX,16,708,0.9824900031089783,IPR018485,"Carbohydrate kinase FGGY, C-terminal",3.2364113330841064,0.7364277243614197,2.499983549118042,2.1357595920562744,9.359702062283759e-07
MetX,16,708,0.9838224053382874,IPR000577,"Carbohydrate kinase, FGGY",3.3572494983673096,0.7374981641769409,2.619751453399658,2.1865487098693848,0.001856819144450128
MetX,16,708,0.9734199047088623,IPR001684,Large ribosomal subunit protein bL27,2.6605746746063232,0.7387372255325317,1.9218374490737915,1.8485851287841797,0.0223919115960598
MetX,16,708,0.9871315956115723,IPR001971,Small ribosomal subunit protein uS11,3.8837890625,0.7338679432868958,3.149921178817749,2.403852701187134,9.787535226735145e-10
MetX,16,708,0.9504272937774658,IPR005679,"Ribosomal protein uS12, bacterial-type",2.1081764698028564,0.7384143471717834,1.3697621822357178,1.5134735107421875,3.373439540155232e-06
MetX,16,708,0.9539456367492676,IPR006032,Small ribosomal subunit protein uS12,2.179950475692749,0.737677812576294,1.442272663116455,1.5632129907608032,9.168876324849862e-09
MetX,16,708,0.9876377582550049,IPR019981,"Small ribosomal subunit protein uS11, bacterial-type",3.9999022483825684,0.734897792339325,3.2650043964385986,2.4443295001983643,4.828135047318938e-07
MetX,16,708,0.9989184141159058,IPR015943,WD40/YVTN repeat-like-containing domain superfamily,11.89614486694336,0.6774812936782837,11.218663215637207,4.134147644042969,7.467784286014487e-34
MetX,16,708,0.9979605078697205,IPR036322,WD40-repeat-containing domain superfamily,11.775449752807617,0.6948894262313843,11.080560684204102,4.082834243774414,3.536574194176889e-23
MetX,16,708,0.9871315956115723,IPR036967,Small ribosomal subunit protein uS11 superfamily,3.8837890625,0.7338679432868958,3.149921178817749,2.403852701187134,9.787535226735145e-10
MetX,16,708,0.9983347058296204,IPR001680,WD40 repeat,11.976286888122559,0.6929092407226562,11.283377647399902,4.111349582672119,6.307884048301918e-24
MetX,16,708,0.9977814555168152,IPR020472,"PAC1/LIS1-like, WD-40 repeat",12.213290214538574,0.7161340713500977,11.497156143188477,4.092058181762695,4.868829339699232e-09
Top2,16,737,0.9615263342857361,IPR018181,"Heat shock protein 70, conserved site",1.8594772815704346,0.47883787751197815,1.3806394338607788,1.9572577476501465,5.4374083902075654e-08
Top2,16,737,0.992695689201355,IPR018223,"Argininosuccinate synthase, conserved site",3.8796658515930176,0.476632684469223,3.4030332565307617,3.0249521732330322,2.8278487661737017e-05
Top2,16,737,0.9690003991127014,IPR018280,"Small ribosomal subunit protein uS3, conserved site",1.96038818359375,0.47936761379241943,1.4810205698013306,2.031904935836792,7.120730151655152e-05
Top2,16,737,0.981397807598114,IPR022631,"S-adenosylmethionine synthetase, conserved site",2.319425582885742,0.4780544340610504,1.8413711786270142,2.2784905433654785,1.604527355425489e-08
Top2,16,737,0.9560320377349854,IPR047863,"Small ribosomal subunit protein uS8, conserved site",1.838281273841858,0.4790186882019043,1.3592625856399536,1.9401735067367554,5.759197847510222e-07
Top2,16,737,0.9821786284446716,IPR000182,GNAT domain,4.793541431427002,0.4765568673610687,4.3169846534729,3.330341339111328,0.017713425680994987
Top2,16,737,0.9690003991127014,IPR001351,"Small ribosomal subunit protein uS3, C-terminal",1.96038818359375,0.47936761379241943,1.4810205698013306,2.031904935836792,7.120730151655152e-05
Top2,16,737,0.9944064617156982,IPR001674,"GMP synthase, C-terminal",4.301631927490234,0.4763818681240082,3.8252501487731934,3.1746633052825928,0.00014777653268538415
Top2,16,737,0.9944064617156982,IPR004739,"GMP synthase, glutamine amidotransferase",4.301631927490234,0.4763818681240082,3.8252501487731934,3.1746633052825928,0.00014777653268538415
Top2,16,737,0.977062463760376,IPR006169,GTP1/OBG domain,2.1437487602233887,0.4795738458633423,1.6641749143600464,2.160280704498291,0.004933154676109552
Top2,16,737,0.9595092535018921,IPR007695,"DNA mismatch repair protein MutS-like, N-terminal",1.8628747463226318,0.47966235876083374,1.3832123279571533,1.957409381866455,0.001019844668917358
Top2,16,737,0.9609782099723816,IPR007860,"DNA mismatch repair protein MutS, connector domain",1.8958252668380737,0.4794710576534271,1.4163541793823242,1.9832803010940552,0.0001755812845658511
Top2,16,737,0.9609782099723816,IPR007861,"DNA mismatch repair protein MutS, clamp",1.8958252668380737,0.4794710576534271,1.4163541793823242,1.9832803010940552,0.0001755812845658511
Top2,16,737,0.954609215259552,IPR010918,"PurM-like, C-terminal domain",1.8193895816802979,0.4790565073490143,1.340333104133606,1.925156593322754,7.001111725912779e-07
Top2,16,737,0.9888916015625,IPR011063,"tRNA(Ile)-lysidine/2-thiocytidine synthase, N-terminal",3.164039134979248,0.4779766798019409,2.6860623359680176,2.7267251014709473,0.00026244480977766216
Top2,16,737,0.9565481543540955,IPR015848,"Polyribonucleotide nucleotidyltransferase, RNA-binding domain",1.8135013580322266,0.4797365963459015,1.3337647914886475,1.9184333086013794,0.0013879877515137196
Top2,16,737,0.954609215259552,IPR016188,"PurM-like, N-terminal domain",1.8193895816802979,0.4790565073490143,1.340333104133606,1.925156593322754,7.001111725912779e-07
Top2,16,737,0.9545649886131287,IPR020587,"DNA recombination and repair protein RecA, monomer-monomer interface",1.9241420030593872,0.4797150492668152,1.4444270133972168,2.0039355754852295,0.008147654123604298
Top2,16,737,0.995388925075531,IPR022310,NAD/GMP synthase,4.744055271148682,0.47405120730400085,4.2700042724609375,3.3229756355285645,8.190666278551362e-08
Top2,16,737,0.981397807598114,IPR022628,"S-adenosylmethionine synthetase, N-terminal",2.319425582885742,0.4780544340610504,1.8413711786270142,2.2784905433654785,1.604527355425489e-08
Top2,16,737,0.981397807598114,IPR022629,"S-adenosylmethionine synthetase, central domain",2.319425582885742,0.4780544340610504,1.8413711786270142,2.2784905433654785,1.604527355425489e-08
Top2,16,737,0.981397807598114,IPR022630,"S-adenosylmethionine synthetase, C-terminal",2.319425582885742,0.4780544340610504,1.8413711786270142,2.2784905433654785,1.604527355425489e-08
Top2,16,737,0.9944064617156982,IPR025777,GMP synthetase ATP pyrophosphatase domain,4.301631927490234,0.4763818681240082,3.8252501487731934,3.1746633052825928,0.00014777653268538415
Top2,16,737,0.9839515686035156,IPR046884,"tRNA-specific 2-thiouridylase MnmA-like, central domain",2.5168187618255615,0.47929224371910095,2.0375266075134277,2.3925938606262207,0.015153098851442337
Top2,16,737,0.9839515686035156,IPR046885,"tRNA-specific 2-thiouridylase MnmA-like, C-terminal domain",2.5168187618255615,0.47929224371910095,2.0375266075134277,2.3925938606262207,0.015153098851442337
Top2,16,737,0.992695689201355,IPR048267,"Arginosuccinate synthase-like, N-terminal domain",3.8796658515930176,0.476632684469223,3.4030332565307617,3.0249521732330322,2.8278487661737017e-05
Top2,16,737,0.992695689201355,IPR048268,Arginosuccinate synthase C-terminal domain,3.8796658515930176,0.476632684469223,3.4030332565307617,3.0249521732330322,2.8278487661737017e-05
Top2,16,737,0.9737017750740051,IPR049261,"RecA-like, C-terminal",2.0469563007354736,0.4798566997051239,1.5670995712280273,2.0927746295928955,0.03708357363939285
Top2,16,737,0.9737017750740051,IPR049428,"RecA-like, N-terminal",2.0469563007354736,0.4798566997051239,1.5670995712280273,2.0927746295928955,0.03708357363939285
Top2,16,737,0.955604612827301,IPR000630,Small ribosomal subunit protein uS8,1.8307883739471436,0.47876274585723877,1.3520256280899048,1.9350520372390747,2.69918771778066e-08
Top2,16,737,0.992695689201355,IPR001518,Argininosuccinate synthase,3.8796658515930176,0.476632684469223,3.4030332565307617,3.0249521732330322,2.8278487661737017e-05
Top2,16,737,0.981397807598114,IPR002133,S-adenosylmethionine synthetase,2.319425582885742,0.4780544340610504,1.8413711786270142,2.2784905433654785,1.604527355425489e-08
Top2,16,737,0.9839515686035156,IPR004506,tRNA-specific 2-thiouridylase MnmA-like,2.5168187618255615,0.47929224371910095,2.0375266075134277,2.3925938606262207,0.015153098851442337
Top2,16,737,0.9690003991127014,IPR005704,"Small ribosomal subunit protein uS3, bacterial-type",1.96038818359375,0.47936761379241943,1.4810205698013306,2.031904935836792,7.120730151655152e-05
Top2,16,737,0.9525576233863831,IPR005727,"Large ribosomal subunit protein uL22, bacterial/chloroplast-type",1.79541015625,0.4791046380996704,1.3163055181503296,1.9058706760406494,9.268192115996499e-07
Top2,16,737,0.9595092535018921,IPR005748,DNA mismatch repair protein MutS,1.8628747463226318,0.47966235876083374,1.3832123279571533,1.957409381866455,0.001019844668917358
Top2,16,737,0.9565481543540955,IPR012162,Polyribonucleotide nucleotidyltransferase,1.8135013580322266,0.4797365963459015,1.3337647914886475,1.9184333086013794,0.0013879877515137196
Top2,16,737,0.9613574743270874,IPR012725,Chaperone DnaK,1.8607146739959717,0.4799421727657318,1.3807724714279175,1.9548943042755127,0.021122459322214127
Top2,16,737,0.9622145891189575,IPR013126,Heat shock protein 70 family,1.8690457344055176,0.478678435087204,1.3903672695159912,1.9651429653167725,9.890721131000646e-09
Top2,16,737,0.9737017750740051,IPR013765,DNA recombination and repair protein RecA,2.0469563007354736,0.4798566997051239,1.5670995712280273,2.0927746295928955,0.03708357363939285
Top2,16,737,0.977062463760376,IPR014100,GTP-binding protein Obg/CgtA,2.1437487602233887,0.4795738458633423,1.6641749143600464,2.160280704498291,0.004933154676109552
Top2,16,737,0.9612911939620972,IPR017261,DNA mismatch repair protein MutS/MSH,1.922050952911377,0.4794290065765381,1.4426219463348389,2.003227472305298,0.00016955386672634631
Top2,16,737,0.9894863367080688,IPR018317,Queuosine biosynthesis protein QueC,3.301382303237915,0.47806689143180847,2.823315382003784,2.7877557277679443,0.0015104833291843534
Top2,16,737,0.9944697618484497,IPR022955,GMP synthase,4.3313703536987305,0.47672614455223083,3.854644298553467,3.183560609817505,0.0009319090750068426
Top2,16,737,0.992695689201355,IPR023434,"Argininosuccinate synthase, type 1 subfamily",3.8796658515930176,0.476632684469223,3.4030332565307617,3.0249521732330322,2.8278487661737017e-05
Top2,16,737,0.977062463760376,IPR045086,OBG-type GTPase,2.1437487602233887,0.4795738458633423,1.6641749143600464,2.160280704498291,0.004933154676109552
Top2,16,737,0.9525576233863831,IPR047867,"Large ribosomal subunit protein uL22, bacterial/organelle-type",1.79541015625,0.4791046380996704,1.3163055181503296,1.9058706760406494,9.268192115996499e-07
Top2,16,737,0.9595092535018921,IPR016151,"DNA mismatch repair protein MutS, N-terminal",1.8628747463226318,0.47966235876083374,1.3832123279571533,1.957409381866455,0.001019844668917358
Top2,16,737,0.9909132719039917,IPR016181,Acyl-CoA N-acyltransferase,5.5894856452941895,0.4689358174800873,5.12054967880249,3.5752222537994385,4.800255245379637e-13
Top2,16,737,0.981397807598114,IPR022636,S-adenosylmethionine synthetase superfamily,2.319425582885742,0.4780544340610504,1.8413711786270142,2.2784905433654785,1.604527355425489e-08
Top2,16,737,0.9839515686035156,IPR023382,"tRNA-specific 2-thiouridylase MnmA-like, central domain superfamily",2.5168187618255615,0.47929224371910095,2.0375266075134277,2.3925938606262207,0.015153098851442337
Top2,16,737,0.9737017750740051,IPR023400,"DNA recombination and repair protein RecA, C-terminal, superfamily",2.0469563007354736,0.4798566997051239,1.5670995712280273,2.0927746295928955,0.03708357363939285
Top2,16,737,0.992695689201355,IPR024074,"Argininosuccinate synthetase, catalytic/multimerisation domain body",3.8796658515930176,0.476632684469223,3.4030332565307617,3.0249521732330322,2.8278487661737017e-05
Top2,16,737,0.9615263342857361,IPR029047,"Heat shock protein 70kD, peptide-binding domain superfamily",1.8594772815704346,0.47883787751197815,1.3806394338607788,1.9572577476501465,5.4374083902075654e-08
Top2,16,737,0.9622470140457153,IPR029048,"Heat shock protein 70kD, C-terminal domain superfamily",1.8670896291732788,0.47896096110343933,1.388128638267517,1.9627810716629028,2.4373818519052293e-07
Top2,16,737,0.955604612827301,IPR035987,Small ribosomal subunit protein uS8 superfamily,1.8307883739471436,0.47876274585723877,1.3520256280899048,1.9350520372390747,2.69918771778066e-08
