Case,Layer,Latent_ID,AUC,InterPro ID,InterPro Name,A_in,A_out,Delta_In_Out,L2FC,Bonferroni adj. p-value
2pkea,16,3509,0.9792432188987732,IPR036410,"Heat shock protein DnaJ, cysteine-rich domain superfamily",6.737619400024414,1.5389792919158936,5.198639869689941,2.130255699157715,0.00024580935132689774
2pkea,16,3509,0.9839267134666443,IPR036869,Chaperone J-domain superfamily,7.4565887451171875,1.5293697118759155,5.927218914031982,2.285569190979004,3.187855795311334e-13
2pkea,16,3509,0.9560328125953674,IPR020472,"PAC1/LIS1-like, WD-40 repeat",5.714981555938721,1.5391499996185303,4.1758317947387695,1.8926056623458862,1.660511588852387e-05
2pkea,16,3665,0.9503505229949951,IPR018130,"Small ribosomal subunit protein uS2, conserved site",6.965494632720947,1.9069377183914185,5.058557033538818,1.8689604997634888,9.700418740976602e-05
2pkea,16,3665,0.9948573708534241,IPR018171,"Peptidyl-tRNA hydrolase, conserved site",12.1029052734375,1.9012378454208374,10.201667785644531,2.670334815979004,0.0007880683406256139
2pkea,16,3665,0.958712637424469,IPR001048,Aspartate/glutamate/uridylate kinase,7.365136623382568,1.8984273672103882,5.466709136962891,1.9558998346328735,5.297672023285571e-13
2pkea,16,3665,0.993501603603363,IPR001347,SIS domain,12.934755325317383,1.9021153450012207,11.03264045715332,2.765568494796753,0.018321266397833824
2pkea,16,3665,0.9552555680274963,IPR004160,"Translation elongation factor EFTu/EF1A, C-terminal",7.1777167320251465,1.9080755710601807,5.269640922546387,1.9113991260528564,0.0025270404294133186
2pkea,16,3665,0.9880725741386414,IPR005122,Uracil-DNA glycosylase-like,10.436522483825684,1.9056174755096436,8.530904769897461,2.453303098678589,0.029111983254551888
2pkea,16,3665,0.9598104953765869,IPR006073,GTP binding domain,7.411113739013672,1.8832881450653076,5.527825355529785,1.9764288663864136,3.9503401498095256e-28
2pkea,16,3665,0.9877272248268127,IPR006137,"NADH:ubiquinone oxidoreductase-like, 20kDa subunit",10.437662124633789,1.9039064645767212,8.5337553024292,2.454756498336792,0.0015770295867696404
2pkea,16,3665,0.9834096431732178,IPR006171,TOPRIM domain,10.494751930236816,1.8977878093719482,8.596963882446289,2.4672698974609375,1.00946678571745e-07
2pkea,16,3665,0.9927759766578674,IPR015967,"Recombination protein RecR, zinc finger domain",11.32306957244873,1.9015439748764038,9.421525955200195,2.574014186859131,0.00021570772514678538
2pkea,16,3665,0.9552555680274963,IPR033720,"Elongation factor Tu, domain 2",7.1777167320251465,1.9080755710601807,5.269640922546387,1.9113991260528564,0.0025270404294133186
2pkea,16,3665,0.9927759766578674,IPR034137,"RecR, TOPRIM domain",11.32306957244873,1.9015439748764038,9.421525955200195,2.574014186859131,0.00021570772514678538
2pkea,16,3665,0.9552555680274963,IPR041709,"Elongation factor Tu (EF-Tu), GTP-binding domain",7.1777167320251465,1.9080755710601807,5.269640922546387,1.9113991260528564,0.0025270404294133186
2pkea,16,3665,0.9927759766578674,IPR000093,DNA recombination protein RecR,11.32306957244873,1.9015439748764038,9.421525955200195,2.574014186859131,0.00021570772514678538
2pkea,16,3665,0.9603803753852844,IPR001057,Glutamate/acetylglutamate kinase,7.4960527420043945,1.908620834350586,5.587431907653809,1.97359299659729,0.020625468343496323
2pkea,16,3665,0.9948573708534241,IPR001328,Peptidyl-tRNA hydrolase,12.1029052734375,1.9012378454208374,10.201667785644531,2.670334815979004,0.0007880683406256139
2pkea,16,3665,0.9920480847358704,IPR001790,Large ribosomal subunit protein uL10,14.55290699005127,1.8985793590545654,12.654327392578125,2.938307523727417,0.004633192904293537
2pkea,16,3665,0.9904472231864929,IPR002136,Large ribosomal subunit protein uL4,11.145355224609375,1.9027727842330933,9.242582321166992,2.550259828567505,0.0012117315782234073
2pkea,16,3665,0.9552555680274963,IPR004541,"Translation elongation factor EFTu/EF1A, bacterial/organelle",7.1777167320251465,1.9080755710601807,5.269640922546387,1.9113991260528564,0.0025270404294133186
2pkea,16,3665,0.9899395108222961,IPR006138,"NADH-ubiquinone oxidoreductase, 20 Kd subunit",10.768693923950195,1.9051517248153687,8.863542556762695,2.4988579750061035,0.024840092286467552
2pkea,16,3665,0.9936911463737488,IPR013005,Large ribosomal subunit protein uL4-like,11.5400390625,1.9040703773498535,9.635969161987305,2.5994818210601807,0.018025826662778854
2pkea,16,3665,0.9552555680274963,IPR050055,Elongation factor Tu GTPase,7.1777167320251465,1.9080755710601807,5.269640922546387,1.9113991260528564,0.0025270404294133186
2pkea,16,3665,0.9526585340499878,IPR009001,"Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal",7.052253246307373,1.9057238101959229,5.146529197692871,1.88773775100708,5.945098564552609e-06
2pkea,16,3665,0.9904472231864929,IPR023574,Large ribosomal subunit protein uL4 domain superfamily,11.145355224609375,1.9027727842330933,9.242582321166992,2.550259828567505,0.0012117315782234073
2pkea,16,3665,0.9927759766578674,IPR023627,Recombination protein RecR,11.32306957244873,1.9015439748764038,9.421525955200195,2.574014186859131,0.00021570772514678538
2pkea,16,3665,0.9906368851661682,IPR029035,DHS-like NAD/FAD-binding domain superfamily,11.394586563110352,1.904274344444275,9.490312576293945,2.5810277462005615,0.02340686321258545
2pkea,16,3665,0.9599199891090393,IPR029061,Thiamin diphosphate-binding fold,7.871614456176758,1.900243878364563,5.971370697021484,2.0504672527313232,9.70772795483299e-10
2pkea,16,3665,0.958712637424469,IPR036393,Acetylglutamate kinase-like superfamily,7.365136623382568,1.8984273672103882,5.466709136962891,1.9558998346328735,5.297672023285571e-13
2pkea,16,3665,0.9948573708534241,IPR036416,Peptidyl-tRNA hydrolase superfamily,12.1029052734375,1.9012378454208374,10.201667785644531,2.670334815979004,0.0007880683406256139
2pkea,16,3665,0.9880725741386414,IPR036895,Uracil-DNA glycosylase-like domain superfamily,10.436522483825684,1.9056174755096436,8.530904769897461,2.453303098678589,0.029111983254551888
2pkea,16,3665,0.9524955153465271,IPR037171,NagB/RpiA transferase-like,7.5410614013671875,1.9051616191864014,5.635899543762207,1.984846591949463,2.1390989786596037e-05
2pkea,16,3665,0.9920480847358704,IPR043141,Large ribosomal subunit protein uL10-like domain superfamily,14.55290699005127,1.8985793590545654,12.654327392578125,2.938307523727417,0.004633192904293537
2pkea,16,3665,0.9860194325447083,IPR046348,SIS domain superfamily,10.875776290893555,1.894208550453186,8.9815673828125,2.5214436054229736,9.176789883547087e-10
2pkea,16,3666,0.9872357249259949,IPR018101,"Translation elongation factor Ts, conserved site",8.7830171585083,3.116516590118408,5.666500568389893,1.4947775602340698,0.04003335162997246
2pkea,16,3666,0.9977042078971863,IPR018260,"Large ribosomal subunit protein uL22, conserved site",10.41493034362793,3.1113030910491943,7.303627014160156,1.7430577278137207,3.9036305679474026e-05
2pkea,16,3666,0.9875246286392212,IPR014039,"Translation elongation factor EFTs/EF1B, dimerisation",8.807639122009277,3.1159119606018066,5.691727161407471,1.4990962743759155,0.009119215421378613
2pkea,16,3666,0.9877529740333557,IPR023584,Ribosome recycling factor domain,8.78038215637207,3.114250659942627,5.666131496429443,1.495393991470337,0.0001145891219493933
2pkea,16,3666,0.9598737359046936,IPR027486,Small ribosomal subunit protein uS10 domain,7.2409539222717285,3.1166136264801025,4.124340057373047,1.216195821762085,0.000576065736822784
2pkea,16,3666,0.9999785423278809,IPR048300,"TACO1/YebC-like, second and third domains",11.513392448425293,3.1126885414123535,8.400703430175781,1.8870751857757568,0.013593935407698154
2pkea,16,3666,0.9999785423278809,IPR049083,"TACO1/YebC-like, N-terminal domain",11.513392448425293,3.1126885414123535,8.400703430175781,1.8870751857757568,0.013593935407698154
2pkea,16,3666,0.99783855676651,IPR001063,Large ribosomal subunit protein uL22,10.3623046875,3.10703706741333,7.25526762008667,1.7377288341522217,4.627286553926524e-09
2pkea,16,3666,0.9875246286392212,IPR001816,Translation elongation factor EFTs/EF1B,8.807639122009277,3.1159119606018066,5.691727161407471,1.4990962743759155,0.009119215421378613
2pkea,16,3666,0.9598737359046936,IPR001848,Small ribosomal subunit protein uS10,7.2409539222717285,3.1166136264801025,4.124340057373047,1.216195821762085,0.000576065736822784
2pkea,16,3666,0.9877529740333557,IPR002661,Ribosome recycling factor,8.78038215637207,3.114250659942627,5.666131496429443,1.495393991470337,0.0001145891219493933
2pkea,16,3666,0.9999785423278809,IPR002876,Transcriptional regulator TACO1-like,11.513392448425293,3.1126885414123535,8.400703430175781,1.8870751857757568,0.013593935407698154
2pkea,16,3666,0.9979107975959778,IPR005727,"Large ribosomal subunit protein uL22, bacterial/chloroplast-type",10.423047065734863,3.109823226928711,7.313223838806152,1.7448680400848389,1.8717494185693795e-06
2pkea,16,3666,0.9697956442832947,IPR013025,Large ribosomal subunit protein uL23-like,7.66015625,3.1162707805633545,4.543885231018066,1.297548532485962,0.0007586191059090197
2pkea,16,3666,0.9979107975959778,IPR047867,"Large ribosomal subunit protein uL22, bacterial/organelle-type",10.423047065734863,3.109823226928711,7.313223838806152,1.7448680400848389,1.8717494185693795e-06
2pkea,16,3666,0.9702751040458679,IPR012678,Ribosomal protein uL23/eL15/eS24 core domain superfamily,7.6766037940979,3.115784168243408,4.560819625854492,1.300868272781372,0.00018748028378468007
2pkea,16,3666,0.9758330583572388,IPR016039,Thiolase-like,7.8938798904418945,3.115370273590088,4.778509616851807,1.341326355934143,0.00010189367458224297
2pkea,16,3666,0.9999785423278809,IPR017856,"Integrase-like, N-terminal",11.513392448425293,3.1126885414123535,8.400703430175781,1.8870751857757568,0.013593935407698154
2pkea,16,3666,0.9999785423278809,IPR026564,"Transcriptional regulator TACO1-like, domain 3",11.513392448425293,3.1126885414123535,8.400703430175781,1.8870751857757568,0.013593935407698154
2pkea,16,3666,0.9999785423278809,IPR029072,YebC-like,11.513392448425293,3.1126885414123535,8.400703430175781,1.8870751857757568,0.013593935407698154
2pkea,16,3666,0.9877529740333557,IPR036191,RRF superfamily,8.78038215637207,3.114250659942627,5.666131496429443,1.495393991470337,0.0001145891219493933
2pkea,16,3666,0.99783855676651,IPR036394,Ribosomal protein uL22 superfamily,10.3623046875,3.10703706741333,7.25526762008667,1.7377288341522217,4.627286553926524e-09
2pkea,16,3666,0.9875246286392212,IPR036402,"Elongation factor Ts, dimerisation domain superfamily",8.807639122009277,3.1159119606018066,5.691727161407471,1.4990962743759155,0.009119215421378613
2pkea,16,3666,0.9598737359046936,IPR036838,Small ribosomal subunit protein uS10 domain superfamily,7.2409539222717285,3.1166136264801025,4.124340057373047,1.216195821762085,0.000576065736822784
2pkea,16,3679,0.9909169673919678,IPR033690,"Adenylate kinase, conserved site",11.487253189086914,3.9292409420013428,7.558012008666992,1.5477076768875122,1.8928303688880987e-05
2pkea,16,3679,0.9584685564041138,IPR000836,Phosphoribosyltransferase domain,10.035107612609863,3.9111440181732178,6.123963356018066,1.3593897819519043,1.3311769029227662e-22
2pkea,16,3679,0.9609216451644897,IPR004821,Cytidyltransferase-like domain,10.19047737121582,3.9204015731811523,6.270075798034668,1.37814462184906,4.6316550990571984e-14
2pkea,16,3679,0.9503390789031982,IPR006131,"Aspartate/ornithine carbamoyltransferase, Asp/Orn-binding domain",9.538372993469238,3.9340739250183105,5.604299068450928,1.2777154445648193,0.01890822872519493
2pkea,16,3679,0.9503390789031982,IPR006132,"Aspartate/ornithine carbamoyltransferase, carbamoyl-P binding",9.538372993469238,3.9340739250183105,5.604299068450928,1.2777154445648193,0.01890822872519493
2pkea,16,3679,0.9801588654518127,IPR016009,tRNA methyltransferase TRMD/TRM10-type domain,10.7138671875,3.932751417160034,6.781115531921387,1.4458646774291992,0.0043086158111691475
2pkea,16,3679,0.9532321691513062,IPR019489,"Clp ATPase, C-terminal",9.635459899902344,3.9327659606933594,5.702693939208984,1.2928054332733154,0.00117121625225991
2pkea,16,3679,0.9904809594154358,IPR000850,Adenylate kinase/UMP-CMP kinase,11.451367378234863,3.928555488586426,7.5228118896484375,1.543445348739624,4.607696610037237e-06
2pkea,16,3679,0.9846473932266235,IPR001980,Phosphopantetheine adenylyltransferase,10.96657943725586,3.9309370517730713,7.035642623901367,1.4801647663116455,0.00016061463975347579
2pkea,16,3679,0.9801588654518127,IPR002649,tRNA (guanine-N1-)-methyltransferase TrmD,10.7138671875,3.932751417160034,6.781115531921387,1.4458646774291992,0.0043086158111691475
2pkea,16,3679,0.9818785190582275,IPR003742,RNA methyltransferase RlmH,10.807291984558105,3.9312238693237305,6.876068115234375,1.4589509963989258,0.0002155124966520816
2pkea,16,3679,0.9503390789031982,IPR006130,Aspartate/ornithine carbamoyltransferase,9.538372993469238,3.9340739250183105,5.604299068450928,1.2777154445648193,0.01890822872519493
2pkea,16,3679,0.9895941019058228,IPR006259,Adenylate kinase subfamily,11.354549407958984,3.930981159210205,7.423568248748779,1.5303055047988892,0.0004076017939951271
2pkea,16,3679,0.9558795094490051,IPR050054,Uracil phosphoribosyltransferase/Adenine phosphoribosyltransferase,10.025440216064453,3.9277470111846924,6.09769344329834,1.3518880605697632,1.2824862949400995e-07
2pkea,16,3679,0.9801588654518127,IPR023148,"tRNA (guanine-N(1)-)-methyltransferase, C-terminal domain superfamily",10.7138671875,3.932751417160034,6.781115531921387,1.4458646774291992,0.0043086158111691475
2pkea,16,3679,0.9701876044273376,IPR029026,"tRNA (guanine-N1-)-methyltransferase, N-terminal",10.485676765441895,3.917987108230591,6.567689895629883,1.420231819152832,4.721522584255448e-16
2pkea,16,3679,0.9701876044273376,IPR029028,Alpha/beta knot methyltransferases,10.485676765441895,3.917987108230591,6.567689895629883,1.420231819152832,4.721522584255448e-16
2pkea,16,3679,0.9584685564041138,IPR029057,Phosphoribosyltransferase-like,10.035107612609863,3.9111440181732178,6.123963356018066,1.3593897819519043,1.3311769029227662e-22
2pkea,16,3679,0.9503390789031982,IPR036901,Aspartate/ornithine carbamoyltransferase superfamily,9.538372993469238,3.9340739250183105,5.604299068450928,1.2777154445648193,0.01890822872519493
2pkea,16,3822,0.9766530394554138,IPR003960,"ATPase, AAA-type, conserved site",3.177339553833008,0.713691234588623,2.4636483192443848,2.1544270515441895,0.023065874353051186
2pkea,16,3822,0.9692212343215942,IPR020904,"Short-chain dehydrogenase/reductase, conserved site",2.699955940246582,0.7137638926506042,1.986191987991333,1.9193968772888184,0.000578604987822473
2pkea,16,3822,0.9867327809333801,IPR001789,"Signal transduction response regulator, receiver domain",3.910890817642212,0.7129830121994019,3.1979079246520996,2.4555373191833496,0.04474639892578125
2pkea,16,3822,0.9986968636512756,IPR013766,Thioredoxin domain,10.675618171691895,0.6931824684143066,9.98243522644043,3.9449198246002197,2.890964689861164e-10
2pkea,16,3822,0.9717752933502197,IPR019489,"Clp ATPase, C-terminal",2.6701467037200928,0.7134225964546204,1.9567241668701172,1.9040700197219849,2.4113416657201014e-05
2pkea,16,3822,0.9835147857666016,IPR023584,Ribosome recycling factor domain,3.2687716484069824,0.7125391364097595,2.556232452392578,2.1976871490478516,2.753629996732343e-05
2pkea,16,3822,0.9766650199890137,IPR001790,Large ribosomal subunit protein uL10,4.187136650085449,0.7119275331497192,3.4752092361450195,2.5561413764953613,0.0051827197894454
2pkea,16,3822,0.9622827172279358,IPR002347,Short-chain dehydrogenase/reductase SDR,2.544461727142334,0.7123769521713257,1.8320847749710083,1.83662748336792,4.266504038952235e-09
2pkea,16,3822,0.9835147857666016,IPR002661,Ribosome recycling factor,3.2687716484069824,0.7125391364097595,2.556232452392578,2.1976871490478516,2.753629996732343e-05
2pkea,16,3822,0.9690168499946594,IPR050052,ATP-dependent Clp protease ATP-binding subunit ClpX,2.5538573265075684,0.7143811583518982,1.8394761085510254,1.8378918170928955,0.01057462953031063
2pkea,16,3822,0.9690924882888794,IPR029044,Nucleotide-diphospho-sugar transferases,5.625514030456543,0.6924751400947571,4.933038711547852,3.022129774093628,2.3265553216864424e-24
2pkea,16,3822,0.9835147857666016,IPR036191,RRF superfamily,3.2687716484069824,0.7125391364097595,2.556232452392578,2.1976871490478516,2.753629996732343e-05
2pkea,16,3822,0.9766650199890137,IPR043141,Large ribosomal subunit protein uL10-like domain superfamily,4.187136650085449,0.7119275331497192,3.4752092361450195,2.5561413764953613,0.0051827197894454
2pkea,16,3842,0.9709253311157227,IPR018171,"Peptidyl-tRNA hydrolase, conserved site",6.85516357421875,1.2462866306304932,5.608877182006836,2.459543466567993,0.0008725390071049333
2pkea,16,3842,0.9996564388275146,IPR018181,"Heat shock protein 70, conserved site",16.29232406616211,1.223616600036621,15.068707466125488,3.734957218170166,9.109440313181949e-09
2pkea,16,3842,0.9861743450164795,IPR018483,"Carbohydrate kinase, FGGY, conserved site",9.951171875,1.243941307067871,8.707230567932129,2.99993634223938,0.02214377373456955
2pkea,16,3842,0.9896855354309082,IPR023865,"Aliphatic acid kinase, short-chain, conserved site",11.144670486450195,1.2413963079452515,9.903274536132812,3.166306734085083,0.0031928694806993008
2pkea,16,3842,0.9837832450866699,IPR001048,Aspartate/glutamate/uridylate kinase,9.109197616577148,1.2276755571365356,7.881522178649902,2.891382932662964,2.3068733868956506e-17
2pkea,16,3842,0.9693955183029175,IPR004101,"Mur ligase, C-terminal",6.399480819702148,1.2423679828643799,5.157113075256348,2.3648507595062256,1.5381167450811972e-09
2pkea,16,3842,0.9944350719451904,IPR006641,YqgF/RNase H-like domain,13.042067527770996,1.2399181127548218,11.802149772644043,3.3948440551757812,0.010794462636113167
2pkea,16,3842,0.9500621557235718,IPR011115,"SecA DEAD-like, N-terminal",5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9500621557235718,IPR011116,SecA Wing/Scaffold,5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9500621557235718,IPR011130,"SecA, preprotein cross-linking domain",5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9693955183029175,IPR013221,"Mur ligase, central",6.399480819702148,1.2423679828643799,5.157113075256348,2.3648507595062256,1.5381167450811972e-09
2pkea,16,3842,0.9500621557235718,IPR014018,SecA motor DEAD,5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9597669243812561,IPR015967,"Recombination protein RecR, zinc finger domain",5.813648700714111,1.2474982738494873,4.566150665283203,2.2203946113586426,0.0006430355715565383
2pkea,16,3842,0.9869700074195862,IPR018484,"Carbohydrate kinase FGGY, N-terminal",10.105416297912598,1.2384134531021118,8.867002487182617,3.0285520553588867,1.3254976920507033e-06
2pkea,16,3842,0.9868336915969849,IPR018485,"Carbohydrate kinase FGGY, C-terminal",10.060663223266602,1.2376147508621216,8.82304859161377,3.0230796337127686,2.71799876827572e-07
2pkea,16,3842,0.9645634889602661,IPR023753,FAD/NAD(P)-binding domain,5.975013256072998,1.2481706142425537,4.726842880249023,2.259115219116211,0.007239258382469416
2pkea,16,3842,0.9578757286071777,IPR024567,Ribonuclease HII/HIII domain,5.5607099533081055,1.246632695198059,4.314077377319336,2.1572210788726807,1.1062702469644137e-05
2pkea,16,3842,0.9597669243812561,IPR034137,"RecR, TOPRIM domain",5.813648700714111,1.2474982738494873,4.566150665283203,2.2203946113586426,0.0006430355715565383
2pkea,16,3842,0.9500621557235718,IPR044722,"SecA, C-terminal helicase domain",5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9597669243812561,IPR000093,DNA recombination protein RecR,5.813648700714111,1.2474982738494873,4.566150665283203,2.2203946113586426,0.0006430355715565383
2pkea,16,3842,0.9500621557235718,IPR000185,Protein translocase subunit SecA,5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9860857725143433,IPR000577,"Carbohydrate kinase, FGGY",9.919661521911621,1.2422447204589844,8.677416801452637,2.9973297119140625,0.0008953097858466208
2pkea,16,3842,0.9889625906944275,IPR000890,"Aliphatic acid kinase, short-chain",10.761568069458008,1.2428866624832153,9.518681526184082,3.114109992980957,0.017397543415427208
2pkea,16,3842,0.9827035665512085,IPR001057,Glutamate/acetylglutamate kinase,9.018513679504395,1.2428196668624878,7.775693893432617,2.8592610359191895,0.0002570586511865258
2pkea,16,3842,0.9709253311157227,IPR001328,Peptidyl-tRNA hydrolase,6.85516357421875,1.2462866306304932,5.608877182006836,2.459543466567993,0.0008725390071049333
2pkea,16,3842,0.9578757286071777,IPR001352,Ribonuclease HII/HIII,5.5607099533081055,1.246632695198059,4.314077377319336,2.1572210788726807,1.1062702469644137e-05
2pkea,16,3842,0.9790265560150146,IPR001576,Phosphoglycerate kinase,8.043795585632324,1.2464243173599243,6.7973713874816895,2.6900694370269775,0.04085077345371246
2pkea,16,3842,0.9944350719451904,IPR005227,Putative pre-16S rRNA nuclease,13.042067527770996,1.2399181127548218,11.802149772644043,3.3948440551757812,0.010794462636113167
2pkea,16,3842,0.9844720959663391,IPR011817,Uridylate kinase,9.590144157409668,1.2444114685058594,8.345732688903809,2.946077346801758,0.025640584528446198
2pkea,16,3842,0.999383807182312,IPR012725,Chaperone DnaK,16.321014404296875,1.2356499433517456,15.08536434173584,3.723376989364624,0.00697993254289031
2pkea,16,3842,0.9996401071548462,IPR013126,Heat shock protein 70 family,16.253293991088867,1.2221922874450684,15.03110122680664,3.7331771850585938,1.6970784777470271e-09
2pkea,16,3842,0.9568211436271667,IPR019981,"Small ribosomal subunit protein uS11, bacterial-type",5.505468845367432,1.2467434406280518,4.258725166320801,2.1426892280578613,1.2608906217792537e-05
2pkea,16,3842,0.9569002389907837,IPR022898,Ribonuclease HII,5.511259078979492,1.2480133771896362,4.263245582580566,2.1427369117736816,0.0008713626302778721
2pkea,16,3842,0.9790265560150146,IPR015824,"Phosphoglycerate kinase, N-terminal",8.043795585632324,1.2464243173599243,6.7973713874816895,2.6900694370269775,0.04085077345371246
2pkea,16,3842,0.9929288625717163,IPR023214,HAD superfamily,12.594244956970215,1.2279818058013916,11.366263389587402,3.358391761779785,1.7303335153595611e-10
2pkea,16,3842,0.9597669243812561,IPR023627,Recombination protein RecR,5.813648700714111,1.2474982738494873,4.566150665283203,2.2203946113586426,0.0006430355715565383
2pkea,16,3842,0.9675212502479553,IPR029001,Inosine triphosphate pyrophosphatase-like,6.908203125,1.2456344366073608,5.66256856918335,2.4714181423187256,0.00028008437948301435
2pkea,16,3842,0.9538440704345703,IPR029033,Histidine phosphatase superfamily,5.478678226470947,1.2489163875579834,4.229762077331543,2.1331393718719482,0.01981906034052372
2pkea,16,3842,0.9996564388275146,IPR029047,"Heat shock protein 70kD, peptide-binding domain superfamily",16.29232406616211,1.223616600036621,15.068707466125488,3.734957218170166,9.109440313181949e-09
2pkea,16,3842,0.9995540976524353,IPR029048,"Heat shock protein 70kD, C-terminal domain superfamily",16.27912712097168,1.2251529693603516,15.053974151611328,3.731977701187134,4.9767990617510804e-08
2pkea,16,3842,0.9790265560150146,IPR036043,Phosphoglycerate kinase superfamily,8.043795585632324,1.2464243173599243,6.7973713874816895,2.6900694370269775,0.04085077345371246
2pkea,16,3842,0.9500621557235718,IPR036266,"SecA, Wing/Scaffold superfamily",5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9837832450866699,IPR036393,Acetylglutamate kinase-like superfamily,9.109197616577148,1.2276755571365356,7.881522178649902,2.891382932662964,2.3068733868956506e-17
2pkea,16,3842,0.9933542609214783,IPR036412,HAD-like superfamily,12.761774063110352,1.2287348508834839,11.533039093017578,3.3765716552734375,8.323143285693391e-10
2pkea,16,3842,0.9709253311157227,IPR036416,Peptidyl-tRNA hydrolase superfamily,6.85516357421875,1.2462866306304932,5.608877182006836,2.459543466567993,0.0008725390071049333
2pkea,16,3842,0.9696518778800964,IPR036565,"Mur-like, catalytic domain superfamily",6.4244256019592285,1.241786003112793,5.1826395988464355,2.3711392879486084,3.3461461379502566e-10
2pkea,16,3842,0.9696518778800964,IPR036615,"Mur ligase, C-terminal domain superfamily",6.4244256019592285,1.241786003112793,5.1826395988464355,2.3711392879486084,3.3461461379502566e-10
2pkea,16,3842,0.9500621557235718,IPR036670,"SecA, preprotein cross-linking domain superfamily",5.166299819946289,1.2486008405685425,3.917698860168457,2.048807382583618,0.001785589149221778
2pkea,16,3842,0.9944350719451904,IPR037027,YqgF/RNase H-like domain superfamily,13.042067527770996,1.2399181127548218,11.802149772644043,3.3948440551757812,0.010794462636113167
2pkea,16,3842,0.9958112835884094,IPR043129,"ATPase, nucleotide binding domain",12.335223197937012,1.1489917039871216,11.18623161315918,3.424330949783325,0.0
2pkea,16,3879,0.9915329217910767,IPR008271,"Serine/threonine-protein kinase, active site",8.623828887939453,1.8489357233047485,6.774893283843994,2.221625566482544,1.9079419127810546e-26
2pkea,16,3879,0.9901086688041687,IPR017441,"Protein kinase, ATP binding site",8.40163516998291,1.8520724773406982,6.549562454223633,2.1815216541290283,2.2360351105341417e-24
2pkea,16,3879,0.9651191830635071,IPR018171,"Peptidyl-tRNA hydrolase, conserved site",5.65606689453125,1.8781204223632812,3.7779464721679688,1.5905020236968994,0.015991967171430588
2pkea,16,3879,0.9516659379005432,IPR031157,"Tr-type G domain, conserved site",5.2035956382751465,1.865471601486206,3.3381240367889404,1.4799606800079346,1.894521250230635e-23
2pkea,16,3879,0.9916633367538452,IPR000719,Protein kinase domain,8.505324363708496,1.8421876430511475,6.6631364822387695,2.2069382667541504,2.2232984237345962e-33
2pkea,16,3879,0.9648053646087646,IPR001279,Metallo-beta-lactamase,5.915041446685791,1.8704136610031128,4.044627666473389,1.6610232591629028,8.657661176511566e-13
2pkea,16,3879,0.9739976525306702,IPR004160,"Translation elongation factor EFTu/EF1A, C-terminal",6.288763999938965,1.8762227296829224,4.412541389465332,1.7449376583099365,0.000448541744844988
2pkea,16,3879,0.9658907651901245,IPR005225,Small GTP-binding domain,6.017704963684082,1.8305699825286865,4.187134742736816,1.7169126272201538,0.0
2pkea,16,3879,0.982502818107605,IPR006073,GTP binding domain,7.338527202606201,1.8501372337341309,5.48838996887207,1.9878504276275635,2.636923000504693e-31
2pkea,16,3879,0.9897519946098328,IPR024567,Ribonuclease HII/HIII domain,7.786262512207031,1.8723372220993042,5.9139251708984375,2.0560829639434814,4.492706466407981e-06
2pkea,16,3879,0.9739976525306702,IPR033720,"Elongation factor Tu, domain 2",6.288763999938965,1.8762227296829224,4.412541389465332,1.7449376583099365,0.000448541744844988
2pkea,16,3879,0.9739976525306702,IPR041709,"Elongation factor Tu (EF-Tu), GTP-binding domain",6.288763999938965,1.8762227296829224,4.412541389465332,1.7449376583099365,0.000448541744844988
2pkea,16,3879,0.9651191830635071,IPR001328,Peptidyl-tRNA hydrolase,5.65606689453125,1.8781204223632812,3.7779464721679688,1.5905020236968994,0.015991967171430588
2pkea,16,3879,0.9897519946098328,IPR001352,Ribonuclease HII/HIII,7.786262512207031,1.8723372220993042,5.9139251708984375,2.0560829639434814,4.492706466407981e-06
2pkea,16,3879,0.985792875289917,IPR001806,Small GTPase,7.3292236328125,1.875439167022705,5.453784465789795,1.9664242267608643,0.0023141673300415277
2pkea,16,3879,0.9739976525306702,IPR004541,"Translation elongation factor EFTu/EF1A, bacterial/organelle",6.288763999938965,1.8762227296829224,4.412541389465332,1.7449376583099365,0.000448541744844988
2pkea,16,3879,0.9897973537445068,IPR022898,Ribonuclease HII,7.820082664489746,1.8740571737289429,5.946025371551514,2.0610110759735107,0.0003628051490522921
2pkea,16,3879,0.9739976525306702,IPR050055,Elongation factor Tu GTPase,6.288763999938965,1.8762227296829224,4.412541389465332,1.7449376583099365,0.000448541744844988
